province_code,influenza,influenza_death,dengue_fever,dengue_fever_death,diarrhoea,diarrhoea_death,vaporation,rain,raining_day,temperature,humidity,sun_hour,date1,year,month
30,452,0,0,0,157,0,64.4,0.3,0,15.9,83,186,1/15/2006,2006,1
27,3346,0,0,0,820,0,76.9,0,0,17.3,80,188,1/15/2006,2006,1
27,3346,0,0,0,820,0,78.8,0,0,17.5,76,138,1/15/2006,2006,1
27,3346,0,0,0,820,0,100.9,0,0,17,77,166,1/15/2006,2006,1
27,3346,0,0,0,820,0,110.6,110.6,0,15,80,186,1/15/2006,2006,1
27,3346,0,0,0,820,0,103.7,0,0,16.6,81,163,1/15/2006,2006,1
27,3346,0,0,0,820,0,104.1,0,0,17.4,76,160,1/15/2006,2006,1
27,3346,0,0,0,820,0,78.9,0,0,17.6,87,124,1/15/2006,2006,1
27,3346,0,0,0,820,0,52.2,5.7,11,13,78,177,1/15/2006,2006,1
3,458,0,0,0,226,0,81.2,0,0,15.4,79,176,1/15/2006,2006,1
3,458,0,0,0,226,0,60.3,1.5,6,18.1,73,77,1/15/2006,2006,1
3,458,0,0,0,226,0,75,2.3,2,18,82,72,1/15/2006,2006,1
3,458,0,0,0,226,0,63.4,4.6,3,17.8,77,74,1/15/2006,2006,1
29,3428,0,0,0,1375,0,80.6,0.5,2,18.2,87,100,1/15/2006,2006,1
29,3428,0,0,0,1375,0,38.5,40.2,11,16.8,81,63,1/15/2006,2006,1
25,3528,0,0,0,1425,0,58.9,3.4,7,16.7,87.5806,56,1/15/2006,2006,1
16,1007,0,0,0,428,0,20.6,16.4,15,9.2,76,173,1/15/2006,2006,1
16,1007,0,0,0,428,0,86.5,0,0,13.7,82,175,1/15/2006,2006,1
16,1007,0,0,0,428,0,56,0.5,1,16.7,84,115,1/15/2006,2006,1
16,1007,0,0,0,428,0,46.6,2.8,3,16.9,83,56,1/15/2006,2006,1
7,759,0,0,0,313,0,57.9,3.5,7,17.4,84,59,1/15/2006,2006,1
7,759,0,0,0,313,0,48.6,0.9,4,17.1,78,59,1/15/2006,2006,1
31,603,0,0,0,158,0,75.6,1,4,17.9,80,68,1/15/2006,2006,1
31,603,0,0,0,158,0,68.7,2.1,3,14.2,77,76,1/15/2006,2006,1
24,832,0,0,0,352,0,86,1.2,3,16.5,79,81,1/15/2006,2006,1
24,832,0,0,0,352,0,60.7,3.3,5,17.2,78,55,1/15/2006,2006,1
4,2626,0,0,0,531,0,98.9,2.3,2,17.7,84,43,1/15/2006,2006,1
4,2626,0,0,0,531,0,70.2,5.7,6,17.6,78,58,1/15/2006,2006,1
20,2649,0,0,0,1026,0,68.8,3.2,2,17.9,78,69,1/15/2006,2006,1
13,418,0,0,0,239,0,95.5,1.5,3,18.1,82,65,1/15/2006,2006,1
13,418,0,0,0,239,0,52.5,3.6,2,16.1,80,96,1/15/2006,2006,1
13,418,0,0,0,239,0,70,6.2,6,13.4,75,81,1/15/2006,2006,1
9,2515,0,0,0,819,0,81.4,0.4,1,16,76,94,1/15/2006,2006,1
9,2515,0,0,0,819,0,53.3,10.7,5,17.3,82,62,1/15/2006,2006,1
9,2515,0,0,0,819,0,48.9,18.8,6,15.9,80,65,1/15/2006,2006,1
8,2438,0,0,0,1039,0,83.6,18.4,5,14.8,77,81,1/15/2006,2006,1
8,2438,0,0,0,1039,0,72.6,3.6,3,17.1,78,80,1/15/2006,2006,1
8,2438,0,0,0,1039,0,75.7,2.3,3,16.7,76,78,1/15/2006,2006,1
11,956,0,0,0,736,0,92.3,3.6,5,17.6,79,69,1/15/2006,2006,1
11,956,0,0,0,736,0,81.9,2.9,4,17.4,78,70,1/15/2006,2006,1
11,956,0,0,0,736,0,70.1,3.3,6,16.8,82,74,1/15/2006,2006,1
6,637,0,0,0,542,0,71.4,4.7,4,16.4,84,91,1/15/2006,2006,1
15,661,0,8,0,4595,0,49,0.7,4,17.2,79,77,1/15/2006,2006,1
15,661,0,8,0,4595,0,86.7,1.7,4,17.7,80,68,1/15/2006,2006,1
15,661,0,8,0,4595,0,56.3,4.5,4,17.9,74,66,1/15/2006,2006,1
10,3437,0,0,0,1244,0,102.9,3.5,4,17.8,77,74,1/15/2006,2006,1
2,1113,0,0,0,942,0,70,2.4,4,17.6,80,64,1/15/2006,2006,1
17,801,0,0,0,764,0,65.9,2.4,5,18,88,65,1/15/2006,2006,1
17,801,0,0,0,764,0,60.2,1.3,2,17.6,83,37,1/15/2006,2006,1
12,4677,0,0,0,7371,0,77.4,7,6,17.5,79,71,1/15/2006,2006,1
19,1004,0,0,0,693,0,73.6,1.5,4,17.9,80,73,1/15/2006,2006,1
19,1004,0,0,0,693,0,95.2,1.4,4,18,83,74,1/15/2006,2006,1
22,6938,0,0,0,1452,0,84.7,2.9,5,18.2,85,68,1/15/2006,2006,1
22,6938,0,0,0,1452,0,56,15.4,6,18.1,84,59,1/15/2006,2006,1
22,6938,0,0,0,1452,0,54.1,17,6,17.9,81,70,1/15/2006,2006,1
22,6938,0,0,0,1452,0,78.6,3.7,4,18.2,83,78,1/15/2006,2006,1
22,6938,0,0,0,1452,0,45.6,2.2,4,18,84,81,1/15/2006,2006,1
23,5634,0,0,0,1680,1,57.5,2.3,5,18.1,83,84,1/15/2006,2006,1
23,5634,0,0,0,1680,1,49.6,1.2,4,18.3,85,83,1/15/2006,2006,1
23,5634,0,0,0,1680,1,51.8,5.9,6,18.2,80,75,1/15/2006,2006,1
23,5634,0,0,0,1680,1,68.5,2.9,3,18.3,85,74,1/15/2006,2006,1
23,5634,0,0,0,1680,1,46.4,13.9,8,18.3,88,90,1/15/2006,2006,1
23,5634,0,0,0,1680,1,58.2,12.8,6,18.4,81,76,1/15/2006,2006,1
23,5634,0,0,0,1680,1,65.3,0,0,18.7,88,115,1/15/2006,2006,1
23,5634,0,0,0,1680,1,35.9,26.9,11,18.3,88,65,1/15/2006,2006,1
21,1726,0,0,0,665,0,30.3,30.8,11,18.4,92,51,1/15/2006,2006,1
21,1726,0,0,0,665,0,36,81.1,14,18.1,83,79,1/15/2006,2006,1
21,1726,0,0,0,665,0,39,77.2,13,18.3,90,75,1/15/2006,2006,1
38,1295,0,0,0,186,0,38.2,68.1,10,18.8,89,93,1/15/2006,2006,1
38,1295,0,0,0,186,0,56.8,105.7,11,19.1,89,97,1/15/2006,2006,1
26,1439,0,0,0,287,0,47.3,11.6,17,19.7,89,95,1/15/2006,2006,1
26,1439,0,0,0,287,0,53.1,14.3,9,18.3,92,121,1/15/2006,2006,1
45,2235,0,0,0,1396,0,37.2,179.1,14,19.9,86,89,1/15/2006,2006,1
32,195,0,0,0,451,0,59.5,97.9,12,21.6,90,94,1/15/2006,2006,1
49,4287,0,0,0,1670,0,47,169.7,13,21.8,89,97,1/15/2006,2006,1
49,4287,0,0,0,1670,0,36.5,158.4,14,21.1,87,85,1/15/2006,2006,1
28,1480,0,8,0,1333,0,40.5,25.1,17,18.4,87,31,2/15/2006,2006,1
40,1156,0,9,0,524,0,42.5,125.2,13,22,87,97,1/15/2006,2006,1
40,1156,0,9,0,524,0,63.8,97.8,12,22.2,84,100,1/15/2006,2006,1
56,571,0,16,0,480,0,69.9,59.1,14,23.1,86,90,1/15/2006,2006,1
42,2806,0,94,0,1106,0,81.4,37.4,13,23.1,77,92,1/15/2006,2006,1
43,2756,0,40,0,755,0,133.1,8.9,9,24.2,79,136,1/15/2006,2006,1
61,1984,0,9,0,489,0,136.1,3.2,2,24.7,81,175,1/15/2006,2006,1
61,1984,0,9,0,489,0,118.3,0.3,1,25.5,82,245,1/15/2006,2006,1
35,3107,0,0,0,1135,0,118.6,6.9,2,24.9,72,235,1/15/2006,2006,1
41,1830,0,3,0,970,0,138,0,0,21.8,80,246,1/15/2006,2006,1
41,1830,0,3,0,970,0,83.5,0.1,1,20.1,78,200,1/15/2006,2006,1
37,3166,0,3,0,1376,0,95,0,0,23.2,82,150,1/15/2006,2006,1
55,232,0,2,0,186,0,126,0.4,1,21.6,80,213,1/15/2006,2006,1
34,2271,0,5,0,1483,0,86.6,103.1,8,21.9,86,217,1/15/2006,2006,1
34,2271,0,5,0,1483,0,90.9,25.6,2,16.8,81,212,1/15/2006,2006,1
57,1259,0,47,0,316,0,65.9,74,4,20.7,83,187,1/15/2006,2006,1
48,470,0,63,0,312,0,129.1,3.8,2,25.9,74,245,1/15/2006,2006,1
36,1654,0,31,0,980,0,119.1,9.5,2,26.7,77,247,1/15/2006,2006,1
59,4221,0,51,0,1621,0,116.5,0,0,26.3,80,198,1/15/2006,2006,1
60,5,0,271,1,896,0,81.5,3.1,2,26.5,80,240,1/15/2006,2006,1
52,4924,0,269,0,2868,0,85.8,3.5,2,25.9,84,206,1/15/2006,2006,1
62,838,0,74,0,485,0,70,8,3,25.9,85,260,1/15/2006,2006,1
46,903,0,209,0,1465,0,72.9,0.1,1,25.4,80,160,1/15/2006,2006,1
39,0,0,97,0,1517,0,96.2,13.9,3,26.5,82,218,1/15/2006,2006,1
63,1519,0,137,0,2063,0,79,9.5,3,26,83,206,1/15/2006,2006,1
51,788,0,183,0,1026,0,80.4,4.9,2,25.6,82,223,1/15/2006,2006,1
64,440,0,206,0,498,0,109.8,10.3,2,26.3,83,240,1/15/2006,2006,1
54,1373,0,181,0,844,0,103.1,24.3,2,25.7,81,208,1/15/2006,2006,1
15,3675,0,0,0,1873,0,77.6,69,2,26.2,81,180,1/15/2006,2006,2
15,3675,0,0,0,1873,0,62.3,31.34,4,20.9,83,180,2/15/2006,2006,2
15,3675,0,0,0,1873,0,47.4,52.8,8,13.6,79,139,2/15/2006,2006,2
15,3675,0,0,0,1873,0,71.1,39.4,8,16.6,65.6786,161,2/15/2006,2006,2
30,3625,0,0,0,1296,0,51.7,44.2,6,17.8,68,106,2/15/2006,2006,2
30,3625,0,0,0,1296,0,85.7,32.7,4,21.8,82,157,2/15/2006,2006,2
30,3625,0,0,0,1296,0,35,17,5,19.2,84,133,2/15/2006,2006,2
27,4256,0,0,0,1505,0,68.6,23,7,20.4,79,200,2/15/2006,2006,2
27,4256,0,0,0,1505,0,80.8,21.5,4,21.3,75,98,2/15/2006,2006,2
27,4256,0,0,0,1505,0,96.1,31.7,4,20.6,80,118,2/15/2006,2006,2
27,4256,0,0,0,1505,0,92.8,92.8,3,18.1,81,116,2/15/2006,2006,2
27,4256,0,0,0,1505,0,95.2,18.4,2,20.6,89,104,2/15/2006,2006,2
27,4256,0,0,0,1505,0,75.6,11.7,7,16.7,81,90,2/15/2006,2006,2
27,4256,0,0,0,1505,0,57.5,18.8,8,19.3,92,64,2/15/2006,2006,2
27,4256,0,0,0,1505,0,40.7,17.7,13,14.9,79,88,2/15/2006,2006,2
3,485,0,0,0,336,0,86.4,36.3,4,18.4,88,112,2/15/2006,2006,2
3,485,0,0,0,336,0,34.9,34.4,17,18.4,83,46,2/15/2006,2006,2
3,485,0,0,0,336,0,37.4,33.2,16,18.4,90,32,2/15/2006,2006,2
3,485,0,0,0,336,0,37,25.1,15,18.7,85,36,2/15/2006,2006,2
29,4112,0,0,0,1608,0,52.2,10.4,16,18.9,93,55,2/15/2006,2006,2
29,4112,0,0,0,1608,0,24.8,142.7,24,18.2,87,28,2/15/2006,2006,2
25,3090,0,0,0,1650,0,37.2,59.8,10,18.1,95.5714,29,2/15/2006,2006,2
16,1838,0,0,0,818,0,7.4,61.1,22,10.9,80,79,2/15/2006,2006,2
16,1838,0,0,0,818,0,58.8,32.3,5,17.1,86,128,2/15/2006,2006,2
16,1838,0,0,0,818,0,44.3,20.1,11,18.1,92,62,2/15/2006,2006,2
16,1838,0,0,0,818,0,32.6,24.6,17,18,92,20,2/15/2006,2006,2
7,1132,0,0,0,296,0,30.5,31.3,20,18,90,7,2/15/2006,2006,2
7,1132,0,0,0,296,0,27.7,30.6,20,18.2,87,21,2/15/2006,2006,2
31,658,0,0,0,262,0,44,14.6,15,18.5,90,20,2/15/2006,2006,2
31,658,0,0,0,262,0,28.3,31.5,21,14.5,85,29,2/15/2006,2006,2
24,921,0,0,0,398,0,51.2,13.5,10,17.4,88,33,2/15/2006,2006,2
24,921,0,0,0,398,0,35.9,20,14,17.7,86,18,2/15/2006,2006,2
4,3398,0,0,0,755,0,58.4,24.4,17,18,92,20,2/15/2006,2006,2
4,3398,0,0,0,755,0,14.3,34,16,18.1,89,18,2/15/2006,2006,2
20,3559,0,1,0,1037,0,38,36.6,15,18.1,87,27,2/15/2006,2006,2
13,1891,0,0,0,1183,0,56.9,21.8,18,18.5,83,28,2/15/2006,2006,2
13,1891,0,0,0,1183,0,41.7,16.9,8,17.7,90,43,2/15/2006,2006,2
13,1891,0,0,0,1183,0,39.3,44,21,13.8,85,36,2/15/2006,2006,2
9,2423,0,0,0,854,0,42.2,27.3,18,16.1,84,38,2/15/2006,2006,2
9,2423,0,0,0,854,0,34.3,38.4,12,17.7,90,28,2/15/2006,2006,2
9,2423,0,0,0,854,0,28.5,73.3,20,15.6,89,34,2/15/2006,2006,2
8,2821,0,0,0,1268,0,44.5,44.4,14,14.9,85,43,2/15/2006,2006,2
8,2821,0,0,0,1268,0,49,22,13,17.7,86,42,2/15/2006,2006,2
8,2821,0,0,0,1268,0,48.4,33.6,8,17.6,84,64,2/15/2006,2006,2
11,770,0,0,0,794,0,56.1,25,15,18.1,86,26,2/15/2006,2006,2
11,770,0,0,0,794,0,55.8,15.5,10,18.8,86,40,2/15/2006,2006,2
11,770,0,0,0,794,0,39.9,26.7,10,17.9,87,43,2/15/2006,2006,2
6,584,0,0,0,504,0,43.6,42.3,10,17.7,91,40,2/15/2006,2006,2
15,1182,0,3,0,5062,0,25.3,26.3,15,18.1,89,36,2/15/2006,2006,2
15,1182,0,3,0,5062,0,49.5,25.1,17,18.1,89,35,2/15/2006,2006,2
15,1182,0,3,0,5062,0,33.5,17.8,16,18.2,86,25,2/15/2006,2006,2
10,0,0,0,0,0,0,57,20.5,15,18.4,85,26,2/15/2006,2006,2
2,1389,0,0,0,1054,0,43.7,27.8,15,18.2,89,27,2/15/2006,2006,2
17,1254,0,0,0,812,0,36,34.3,17,18.3,93,20,2/15/2006,2006,2
17,1254,0,0,0,812,0,32.9,22.1,13,18,90,5,2/15/2006,2006,2
12,5547,0,0,0,8009,0,35.8,37.1,17,18.1,89,15,2/15/2006,2006,2
19,1337,0,0,0,757,0,36.7,26.9,13,18.3,89,24,2/15/2006,2006,2
19,1337,0,0,0,757,0,44.3,24.2,14,18.7,91,30,2/15/2006,2006,2
22,9525,0,0,0,1977,0,43.5,26.1,16,18.9,93,32,2/15/2006,2006,2
22,9525,0,0,0,1977,0,27.9,28,17,18.9,92,32,2/15/2006,2006,2
22,9525,0,0,0,1977,0,25.1,55.1,17,18.7,90,28,2/15/2006,2006,2
22,9525,0,0,0,1977,0,38.8,24.9,14,18.9,88,31,2/15/2006,2006,2
22,9525,0,0,0,1977,0,31.1,15.3,19,19.4,88,41,2/15/2006,2006,2
23,6776,0,0,0,2142,0,40.9,13.1,15,19.8,89,47,2/15/2006,2006,2
23,6776,0,0,0,2142,0,33.1,8.1,16,19.3,91,47,2/15/2006,2006,2
23,6776,0,0,0,2142,0,33.3,15,14,19.4,89,44,2/15/2006,2006,2
23,6776,0,0,0,2142,0,48,18.7,15,19.2,89,41,2/15/2006,2006,2
23,6776,0,0,0,2142,0,32.6,33.9,17,20.1,92,51,2/15/2006,2006,2
23,6776,0,0,0,2142,0,40.8,24.2,16,19.5,82,39,2/15/2006,2006,2
23,6776,0,0,0,2142,0,59.9,3.2,5,21,93,65,2/15/2006,2006,2
23,6776,0,0,0,2142,0,17.4,52.9,18,19.3,92,29,2/15/2006,2006,2
21,2670,0,0,0,919,0,20,79.9,21,19.6,96,33,2/15/2006,2006,2
21,2670,0,0,0,919,0,20.1,134.2,21,19.5,88,28,2/15/2006,2006,2
21,2670,0,0,0,919,0,21.8,99.3,19,19.5,93,32,2/15/2006,2006,2
38,1371,0,0,0,335,0,24.6,87,18,20.3,94,51,2/15/2006,2006,2
38,1371,0,0,0,335,0,32,144,20,20.4,91,56,2/15/2006,2006,2
26,1516,0,0,0,593,0,36.8,8.81,18,21.3,92,74,2/15/2006,2006,2
26,1516,0,0,0,593,0,29.8,57.8,17,19.5,91,106,2/15/2006,2006,2
45,2325,0,0,0,1476,0,37.7,88,17,21.6,85,81,2/15/2006,2006,2
32,1587,0,0,0,742,0,57.8,33.8,9,23.3,90,115,2/15/2006,2006,2
49,4729,0,0,0,2041,0,45,45,16,23.3,90,117,2/15/2006,2006,2
49,4729,0,0,0,2041,0,37.5,248,16,22.2,87,89,2/15/2006,2006,2
28,1839,0,0,0,1515,0,49.8,54.3,16,23.4,86,128,2/15/2006,2006,2
40,1319,0,15,0,609,0,75.6,90.2,14,23.7,82,184,2/15/2006,2006,2
40,1319,0,15,0,609,0,93.4,34.8,7,24.7,83,160,2/15/2006,2006,2
56,762,0,7,0,424,0,92.6,22.4,10,24.4,77,177,2/15/2006,2006,2
42,2787,0,62,0,1064,0,136.3,37.6,6,25.2,74,190,2/15/2006,2006,2
43,2099,0,26,0,812,0,154.3,40.2,4,25.9,77,237,2/15/2006,2006,2
61,1939,0,4,0,527,0,133.6,0,0,26.5,82,260,2/15/2006,2006,2
61,1939,0,4,0,527,0,105.9,6.8,2,25.6,68,0,2/15/2006,2006,2
35,3086,0,0,0,1480,0,164.5,4.7,1,23.5,76,265,2/15/2006,2006,2
41,1161,0,2,0,725,0,113,0,0,21.2,73,255,2/15/2006,2006,2
41,1161,0,2,0,725,0,126.5,0,0,24.5,76,198,2/15/2006,2006,2
37,3054,0,6,0,1838,0,175.7,0,0,22.9,76,251,2/15/2006,2006,2
55,295,0,3,0,266,0,113.2,29.7,7,22.6,82,229,2/15/2006,2006,2
34,1894,0,8,0,1345,0,101,16.4,5,17.4,78,216,2/15/2006,2006,2
34,1894,0,8,0,1345,0,84.1,79.3,9,21.7,71,199,2/15/2006,2006,2
57,2098,0,33,0,563,0,162.8,5.3,2,27.7,71,230,2/15/2006,2006,2
48,163,0,21,0,465,0,126.7,5.6,3,27.8,73,233,2/15/2006,2006,2
36,2014,0,12,0,1488,0,151.1,0,0,27,80,248,2/15/2006,2006,2
59,4008,0,39,0,1909,0,79.4,3,3,27.1,80,230,2/15/2006,2006,2
60,16,0,175,1,1139,0,115.1,0,0,26.9,81,208,2/15/2006,2006,2
52,5918,0,156,0,3007,0,85,0,0,26.9,79,220,2/15/2006,2006,2
62,406,0,45,0,526,0,110.2,0,0,26.6,79,213,2/15/2006,2006,2
46,750,0,61,0,1607,0,98.4,3.6,2,27.3,77,209,2/15/2006,2006,2
39,0,0,73,0,1883,0,97.1,11.1,3,27,76,207,2/15/2006,2006,2
63,1281,0,118,0,1858,0,133.7,0,0,26.8,79,240,2/15/2006,2006,2
51,775,0,90,0,1400,0,118.1,2.3,5,26.9,76,226,2/15/2006,2006,2
64,501,0,202,0,475,0,174.1,0,0,26.9,76,247,2/15/2006,2006,2
54,1293,0,144,0,933,0,122,0,0,27.4,78,232,2/15/2006,2006,2
15,2662,0,0,0,1240,0,74.8,0.72,3,21.7,73,151,3/15/2006,2006,3
15,2662,0,0,0,1240,0,108.9,75,10,16,72,193,3/15/2006,2006,3
15,2662,0,0,0,1240,0,114.3,50.3,8,18.7,81.0968,177,3/15/2006,2006,3
15,2662,0,0,0,1240,0,62.5,27.7,6,19.8,67,125,3/15/2006,2006,3
30,5078,0,0,0,2200,0,106.3,24.7,7,22.8,80,153,3/15/2006,2006,3
30,5078,0,0,0,2200,0,56.9,24.3,6,20.2,83,146,3/15/2006,2006,3
30,5078,0,0,0,2200,0,72.7,39.9,7,21.2,80,194,3/15/2006,2006,3
27,1895,0,0,0,778,0,96.3,27.4,6,22.5,74,104,3/15/2006,2006,3
27,1895,0,0,0,778,0,121.6,32,5,22.4,76,149,3/15/2006,2006,3
27,1895,0,0,0,778,0,122.2,122.2,6,20.3,77,150,3/15/2006,2006,3
27,1895,0,0,0,778,0,117.6,21.3,7,23.1,88,137,3/15/2006,2006,3
27,1895,0,0,0,778,0,99.9,26.6,5,18.6,79,119,3/15/2006,2006,3
27,1895,0,0,0,778,0,71.3,33.2,7,21,90,86,3/15/2006,2006,3
27,1895,0,0,0,778,0,67.5,15.5,14,16.5,78,125,3/15/2006,2006,3
27,1895,0,0,0,778,0,97.2,36.7,7,20.4,83,135,3/15/2006,2006,3
3,940,0,0,0,330,0,44.2,32.5,22,20.2,81,33,3/15/2006,2006,3
3,940,0,0,0,330,0,45.4,32.2,19,20.2,87,30,3/15/2006,2006,3
3,940,0,0,0,330,0,45.2,28.7,17,20.3,83,38,3/15/2006,2006,3
3,940,0,0,0,330,0,57.7,22.8,14,20.7,88,55,3/15/2006,2006,3
29,4362,0,0,0,1700,0,42.2,38.1,17,20.2,83,22,3/15/2006,2006,3
29,4362,0,0,0,1700,0,57.1,29.3,11,20.2,86.7419,40,3/15/2006,2006,3
25,3475,0,0,0,1495,0,90.4,83.7,17,13.8,79,163,3/15/2006,2006,3
16,3921,0,0,0,704,0,94.7,19.3,7,19,85,163,3/15/2006,2006,3
16,3921,0,0,0,704,0,53.7,14.9,7,20.1,88,76,3/15/2006,2006,3
16,3921,0,0,0,704,0,43.1,19.5,12,20.1,89,22,3/15/2006,2006,3
16,3921,0,0,0,704,0,39.6,38,22,19.7,87,25,3/15/2006,2006,3
7,1549,0,0,0,395,0,44.5,14.7,17,20.1,85,28,3/15/2006,2006,3
7,1549,0,0,0,395,0,54.7,13.8,16,20.3,85,19,3/15/2006,2006,3
31,736,0,0,0,267,0,51.4,9,11,17.3,82,30,3/15/2006,2006,3
31,736,0,0,0,267,0,72.2,8.5,10,19.8,85,29,3/15/2006,2006,3
24,1200,0,0,0,412,0,51.8,28.3,19,19.8,87,29,3/15/2006,2006,3
24,1200,0,0,0,412,0,61.6,41,18,19.8,89,13,3/15/2006,2006,3
4,6810,0,0,0,810,0,46.9,31.7,20,19.8,86,15,3/15/2006,2006,3
4,6810,0,0,0,810,0,42.9,35.7,15,20.2,86,18,3/15/2006,2006,3
20,7420,0,0,0,1123,0,59.1,20.8,13,20.4,79,9,3/15/2006,2006,3
13,2539,0,0,0,1426,0,72.7,29.5,1,20.7,83,78,3/15/2006,2006,3
13,2539,0,0,0,1426,0,67.1,10.5,12,16.9,79,54,3/15/2006,2006,3
13,2539,0,0,0,1426,0,79.2,6.2,6,19.3,85,60,3/15/2006,2006,3
9,2286,0,0,0,880,0,38.9,28.6,16,19.9,86,24,3/15/2006,2006,3
9,2286,0,0,0,880,0,42.7,28.5,13,18.6,88,26,3/15/2006,2006,3
9,2286,0,0,0,880,0,49.3,36.8,16,17.8,87,21,3/15/2006,2006,3
8,3853,0,0,0,1221,0,51.2,36,16,19.9,85,21,3/15/2006,2006,3
8,3853,0,0,0,1221,0,54.2,31.7,17,19.8,85,17,3/15/2006,2006,3
8,3853,0,0,0,1221,0,55.4,30.1,21,20,89,21,3/15/2006,2006,3
11,1750,0,0,0,715,0,45.4,38.8,18,19.9,88,14,3/15/2006,2006,3
11,1750,0,0,0,715,0,35.4,70.9,22,18.9,89,28,3/15/2006,2006,3
11,1750,0,0,0,715,0,38.9,63.4,20,19,92,27,3/15/2006,2006,3
6,305,0,0,0,658,0,25.9,40.6,21,19,87,19,3/15/2006,2006,3
15,1383,0,4,0,5430,0,56.5,70.7,20,19.9,87,27,3/15/2006,2006,3
15,1383,0,4,0,5430,0,44.1,27.1,20,20.4,84,25,3/15/2006,2006,3
15,1383,0,4,0,5430,0,50.1,31.1,19,20.3,88,26,3/15/2006,2006,3
10,4933,0,0,0,1243,0,54.8,57.6,24,19.9,84,16,3/15/2006,2006,3
2,1281,0,3,0,1119,0,46,34.7,19,19.8,89,22,3/15/2006,2006,3
17,1925,0,0,0,856,0,38.9,28.4,17,19.7,94,18,3/15/2006,2006,3
17,1925,0,0,0,856,0,31.3,26.5,20,18.9,90,22,3/15/2006,2006,3
12,7505,0,0,0,8848,0,40.2,23.3,22,19.3,89,17,3/15/2006,2006,3
19,1739,0,0,0,797,0,39.5,40.3,19,19.6,88,27,3/15/2006,2006,3
19,1739,0,0,0,797,0,57.4,29.4,18,20,91,26,3/15/2006,2006,3
22,10407,0,0,0,2010,0,43.4,28.6,18,20,91,31,3/15/2006,2006,3
22,10407,0,0,0,2010,0,35.8,29.9,18,19.9,89,30,3/15/2006,2006,3
22,10407,0,0,0,2010,0,37.7,35.9,20,19.7,90,36,3/15/2006,2006,3
22,10407,0,0,0,2010,0,36.4,38.6,19,19.6,86,33,3/15/2006,2006,3
22,10407,0,0,0,2010,0,43.2,31.7,17,20.9,85,50,3/15/2006,2006,3
23,8608,0,0,0,2359,3,61.9,14.2,9,21.3,86,57,3/15/2006,2006,3
23,8608,0,0,0,2359,3,45.8,15.3,15,20.9,87,63,3/15/2006,2006,3
23,8608,0,0,0,2359,3,45.9,18.9,13,20.7,89,52,3/15/2006,2006,3
23,8608,0,0,0,2359,3,39.3,38.2,15,20.2,87,42,3/15/2006,2006,3
23,8608,0,0,0,2359,3,42,55.3,16,21.5,88,62,3/15/2006,2006,3
23,8608,0,0,0,2359,3,53.1,38.8,16,20.7,80,53,3/15/2006,2006,3
23,8608,0,0,0,2359,3,73.9,46.4,8,22.4,90,85,3/15/2006,2006,3
23,8608,0,0,0,2359,3,27.5,51.1,19,20.5,89,40,3/15/2006,2006,3
21,3881,0,0,0,981,0,29.6,42.6,19,21,94,37,3/15/2006,2006,3
21,3881,0,0,0,981,0,29.9,43.2,14,20.5,88,48,3/15/2006,2006,3
21,3881,0,0,0,981,0,30.9,68.3,17,20.5,91,40,3/15/2006,2006,3
38,1489,0,0,0,354,0,35,30.9,13,21.1,92,68,3/15/2006,2006,3
38,1489,0,0,0,354,0,41.4,64.4,14,21.1,89,71,3/15/2006,2006,3
26,2556,0,0,0,560,0,41.6,2.01,10,22.2,89,77,3/15/2006,2006,3
26,2556,0,0,0,560,0,56.1,45.4,9,21.2,90,167,3/15/2006,2006,3
45,3325,0,2,0,1936,0,53.4,19,9,22.7,84,108,3/15/2006,2006,3
32,1397,0,0,0,594,0,74.4,2.2,2,24,86,164,3/15/2006,2006,3
49,5398,0,5,0,2001,0,64.3,6.8,4,24.3,86,185,3/15/2006,2006,3
49,5398,0,5,0,2001,0,64.2,45.4,5,24,84,182,3/15/2006,2006,3
28,1914,0,1,0,1630,0,76.7,2.4,3,24.7,83,204,3/15/2006,2006,3
40,1341,0,6,0,657,0,93.4,21.2,3,24.8,83,236,3/15/2006,2006,3
40,1341,0,6,0,657,0,80.7,165.7,5,25.4,79,218,3/15/2006,2006,3
56,847,0,22,0,589,0,93.9,125.5,4,25.1,80,228,3/15/2006,2006,3
42,3526,0,86,0,1381,0,113.7,167.8,3,26,76,266,3/15/2006,2006,3
43,2381,0,32,0,889,0,119.5,84.1,4,26.3,78,268,3/15/2006,2006,3
61,1958,0,29,0,645,0,129,3,2,27.1,84,298,3/15/2006,2006,3
61,1958,0,29,0,645,0,85.9,41.2,1,26.5,71,286,3/15/2006,2006,3
35,3450,0,0,0,1315,0,147.8,118.6,12,24.6,77,266,3/15/2006,2006,3
41,1768,0,0,0,795,0,128.1,46.3,7,22.9,71,258,3/15/2006,2006,3
41,1768,0,0,0,795,0,163.6,14.8,2,26.2,74,254,3/15/2006,2006,3
37,4148,0,5,0,2366,0,187.1,4.2,2,24.6,77,277,3/15/2006,2006,3
55,242,0,0,0,324,0,108.2,193.1,10,23.7,81,246,3/15/2006,2006,3
34,1451,0,6,0,1256,0,111.6,101.7,10,18.3,79,235,3/15/2006,2006,3
34,1451,0,6,0,1256,0,109.9,111.9,9,22.8,73,221,3/15/2006,2006,3
57,1635,0,38,0,628,0,175.8,45.9,6,27.8,75,256,3/15/2006,2006,3
